Timestamp,Node_ID,Application,CPU_Utilization,Memory_Usage,Workload_Intensity,Network_Traffic,Storage_Utilization,Number_of_Requests,CPU_Temperature,Power_Consumption,Clock_Speed,Cache_Size,Number_of_Cores
2023-08-09 10:09:44,Node_5,File Server,79.75772313393934,69.561423726799,High,100 Mbps,80%,1188,69.67339113652713,331.728486808627,2.06,6,10
2023-08-09 08:10:42,Node_5,File Server,49.277594777461466,48.986282751717376,Moderate,50 Mbps,40%,1856,40.604640352546994,156.48940894663258,3.04,20,4
2023-08-09 16:51:07,Node_5,File Server,62.30405194715349,45.74980308476746,Low,20 Mbps,60%,414,40.82946592309119,335.9369580369545,3.45,6,4
2023-08-09 10:03:50,Node_5,File Server,16.280383545561268,78.94779942525619,High,50 Mbps,80%,645,74.19271782412237,337.2216443240759,2.52,8,2
2023-08-09 09:06:52,Node_5,AI Inference,89.41349209600446,87.95242876950644,Low,200 Mbps,80%,1482,49.385522176751095,268.894245657318,2.64,20,8
2023-08-09 13:05:21,Node_5,Analytics,37.25589131727414,68.08211378755482,High,20 Mbps,40%,1707,52.57954568093336,303.56048029856265,2.61,16,10
2023-08-09 08:11:14,Node_5,AI Inference,60.72879302273911,89.82022683974488,Moderate,150 Mbps,60%,678,51.013436481017294,255.7978162472817,3.13,20,6
2023-08-09 09:07:18,Node_5,AI Inference,37.04385440408358,46.195596005237874,Moderate,200 Mbps,40%,1917,56.08247683978091,195.07694426658907,2.2,12,4
2023-08-09 12:44:16,Node_5,Web Server,21.3805927193431,34.88594255862667,High,150 Mbps,40%,992,56.53382170348878,211.07565302832376,2.59,6,10
2023-08-09 12:51:20,Node_5,AI Inference,44.06622301769382,68.31432727819059,Moderate,150 Mbps,40%,1564,72.14980784298201,156.3108307259049,2.22,20,10
2023-08-09 14:43:25,Node_5,Database,83.29051295786708,30.1644695393938,High,150 Mbps,80%,1512,46.165480452819466,314.9489412969523,2.94,20,6
2023-08-09 15:08:26,Node_5,File Server,83.2512581770297,82.82994737972575,Low,100 Mbps,60%,723,63.468753230940685,247.5087713060664,3.18,8,6
2023-08-09 15:45:19,Node_5,AI Inference,71.16071012748208,59.48866562916312,Moderate,200 Mbps,90%,1405,79.57171611754259,313.3085134658203,2.86,12,2
2023-08-09 13:14:41,Node_5,Web Server,32.38186825781764,81.8301925716813,Low,150 Mbps,80%,294,54.41570892524744,252.15940352592887,3.22,12,8
2023-08-09 12:46:32,Node_5,File Server,40.652969063942585,69.22271188308432,Low,100 Mbps,60%,1167,58.204297065207165,216.18064173813545,2.04,16,2
2023-08-09 11:55:48,Node_5,File Server,31.67162311607364,54.97382534302773,Moderate,200 Mbps,70%,1065,79.89174303995384,315.2254640068211,3.39,6,10
2023-08-09 12:53:56,Node_5,AI Inference,36.81909638266119,58.0176768506301,Moderate,20 Mbps,60%,1512,56.91637693032054,312.05004610026435,2.56,6,10
2023-08-09 11:06:28,Node_5,Web Server,28.96490913287911,47.60576739208629,Low,100 Mbps,70%,1666,49.38463563135127,274.4934884557114,2.34,16,2
2023-08-09 08:49:27,Node_5,Web Server,13.076575950662264,66.40824937870772,High,200 Mbps,40%,1050,70.89566660480935,344.82661729575204,2.59,16,2
2023-08-09 14:44:04,Node_5,Database,32.90024112630766,43.798522492925294,Low,20 Mbps,60%,765,68.01178991335578,332.6518580663729,2.68,16,10
2023-08-09 10:11:02,Node_5,AI Inference,75.19561899426628,77.17660707776199,High,100 Mbps,80%,1721,43.3940094886625,315.07234664324807,2.12,16,4
2023-08-09 08:40:45,Node_5,Web Server,82.40763894501173,71.63937825185252,Moderate,20 Mbps,70%,446,48.78748752448452,278.9100001149908,2.64,20,10
2023-08-09 12:17:00,Node_5,File Server,42.91810935728476,46.13422397207365,Low,150 Mbps,80%,1317,67.86331892954162,198.06489287648867,3.09,12,2
2023-08-09 11:50:40,Node_5,File Server,65.31085825286239,85.43559677682114,High,50 Mbps,80%,255,70.82058208896686,172.71323893195998,2.11,8,4
2023-08-09 11:57:07,Node_5,File Server,26.245775320933493,76.4717986966127,Moderate,50 Mbps,90%,439,63.13747459755408,349.78526107341804,3.15,6,10
2023-08-09 16:11:35,Node_5,Analytics,50.99311372663979,85.87143428238855,High,200 Mbps,70%,728,41.32416662569652,245.6650376136369,2.86,16,8
2023-08-09 14:43:25,Node_5,File Server,86.46878715399285,35.5229207054368,Low,150 Mbps,70%,420,69.73086548813976,240.9060886361972,2.89,20,10
2023-08-09 14:20:45,Node_5,Database,88.81805138852316,41.9558502623599,High,200 Mbps,70%,1589,57.13639544114638,260.5347217659181,2.27,6,10
2023-08-09 13:17:17,Node_5,File Server,51.84940060445348,53.147745237885175,Moderate,20 Mbps,60%,453,62.80001561056891,219.32932744388967,2.41,16,8
2023-08-09 08:16:52,Node_5,Database,57.3902700926178,83.3097236664041,Moderate,50 Mbps,60%,873,79.57989821138186,224.4096527676565,2.58,16,10
2023-08-09 09:56:15,Node_5,Web Server,74.40069597563586,58.731004641116456,Moderate,150 Mbps,40%,1170,48.56752362581461,333.452208561466,3.11,6,4
2023-08-09 08:03:55,Node_5,Web Server,79.61874098866306,64.30347899860809,High,100 Mbps,60%,1634,42.84688854382989,254.99929333513933,3.0,12,8
2023-08-09 11:02:19,Node_5,AI Inference,18.674545741434827,72.34679749867729,Low,50 Mbps,60%,1406,73.11393840115474,230.2566442700172,3.33,16,4
2023-08-09 08:55:08,Node_5,Web Server,78.05292882980739,33.43311416467076,Low,150 Mbps,70%,1661,48.83937249150575,164.58765122207762,3.24,20,4
2023-08-09 08:28:47,Node_5,Analytics,68.02256027915939,60.38945434111285,High,50 Mbps,70%,473,48.57191851570347,287.45438214117723,3.07,12,10
2023-08-09 11:47:18,Node_5,AI Inference,23.53322566408696,30.72204756624473,Low,50 Mbps,90%,1061,63.00069530830599,210.67507503781155,2.59,12,2
2023-08-09 12:29:55,Node_5,Web Server,28.66868965963097,48.1276617138905,Moderate,100 Mbps,80%,793,55.636340899357904,318.47481374646986,2.6,6,10
2023-08-09 14:54:59,Node_5,Web Server,36.659664675658085,88.109930359634,High,100 Mbps,40%,892,74.52180921171156,294.3937850749395,2.83,12,6
2023-08-09 14:42:30,Node_5,Analytics,46.87234293993552,69.49226454265738,High,200 Mbps,90%,1325,68.86624273931866,289.48673808625784,2.18,12,6
2023-08-09 12:10:47,Node_5,AI Inference,12.25052404779107,45.54359307490808,Low,50 Mbps,40%,1804,65.3001509124504,292.4976669028032,3.08,8,10
2023-08-09 10:51:23,Node_5,Database,10.89596732530616,33.57945788540992,High,150 Mbps,40%,328,45.08098620057896,316.27249346577537,3.19,6,2
2023-08-09 17:47:15,Node_2,Analytics,85.77323917041103,58.44959330648179,High,50 Mbps,80%,1585,56.083619289273145,326.73856282693635,3.05,20,10
2023-08-09 11:09:46,Node_2,Web Server,22.184575605819035,34.61978202162258,Low,100 Mbps,80%,1590,59.4719301316444,212.97703186033704,2.65,16,10
2023-08-09 14:06:06,Node_2,AI Inference,89.25686439356772,83.67528734765143,High,50 Mbps,90%,726,53.57414953597317,188.477322703977,2.92,6,6
2023-08-09 16:53:16,Node_2,AI Inference,85.11441284217372,33.2074605473029,Moderate,100 Mbps,40%,644,65.22001291802728,166.48926099149415,3.08,12,4
2023-08-09 10:18:30,Node_2,Analytics,66.62683351809575,70.87740748125455,Moderate,20 Mbps,90%,995,64.04947512547352,345.2208048644105,2.45,6,8
2023-08-09 11:56:11,Node_2,Analytics,82.91820456148771,80.15410476846054,High,200 Mbps,90%,1914,77.87098561448798,267.4541684473152,3.45,8,2
2023-08-09 10:12:09,Node_2,Web Server,42.64157187350175,73.2328124747689,High,100 Mbps,40%,1947,77.58509513360652,215.7186588686211,2.2,20,8
2023-08-09 17:02:46,Node_2,Web Server,16.148969008732294,48.31523446599587,Low,50 Mbps,80%,1343,66.54710677767436,163.12960271102827,2.19,20,2
2023-08-09 11:19:58,Node_2,File Server,30.861016809385767,53.08415866106107,High,150 Mbps,70%,1528,41.49069594481957,320.2739839643398,2.36,12,8
2023-08-09 17:18:25,Node_2,Database,46.27355163705359,57.96985562454154,Low,100 Mbps,40%,586,40.53590056430016,286.6202367404403,2.0,12,4
2023-08-09 16:05:11,Node_2,AI Inference,89.15638001429393,31.446297243991943,Moderate,20 Mbps,60%,1624,54.56601407083769,324.63731565781336,2.92,16,8
2023-08-09 13:18:59,Node_2,Analytics,66.50241132444171,81.60944041621948,High,100 Mbps,90%,1012,41.14889815364194,276.9473214461491,2.98,6,4
2023-08-09 15:41:42,Node_2,Analytics,32.78367600367771,70.4820668662795,Moderate,50 Mbps,60%,500,72.13841099589466,192.3155776285001,2.07,12,4
2023-08-09 10:10:37,Node_2,Web Server,25.0627141152918,65.07931478821934,Low,20 Mbps,80%,707,54.53080456674002,158.52842258362608,3.47,20,6
2023-08-09 12:28:41,Node_2,AI Inference,57.546290252577926,43.991942113016336,Moderate,50 Mbps,60%,1279,72.50708967167026,281.254886721871,2.79,12,4
2023-08-09 14:46:23,Node_2,Database,71.65238385455844,40.63326058213261,Low,50 Mbps,70%,805,73.747713968503,271.5803353009753,2.26,16,10
2023-08-09 12:39:19,Node_2,Web Server,17.540504793889422,41.76858387042205,Low,200 Mbps,60%,1820,56.09120516743293,239.0052162606284,2.83,16,8
2023-08-09 11:14:10,Node_2,File Server,37.11075796433525,80.56006347784006,Moderate,100 Mbps,90%,682,56.74902940309755,171.05763942602508,3.39,8,8
2023-08-09 13:31:02,Node_2,Database,30.373772599842628,53.34168012933114,Low,50 Mbps,90%,1288,66.1137170510154,235.924939226546,2.72,16,8
2023-08-09 16:02:02,Node_2,Database,88.63731910463595,66.51160104224596,Low,50 Mbps,70%,1452,66.91696179153183,288.72864024614745,3.26,6,10
2023-08-09 09:43:18,Node_2,File Server,53.15680350922642,36.45499797970268,Moderate,50 Mbps,70%,436,40.90179525498057,286.3751723616409,3.12,8,2
2023-08-09 11:55:13,Node_2,Web Server,80.9061115668939,50.71458359976323,Moderate,200 Mbps,60%,493,56.07872653716806,311.359651676867,3.28,6,6
2023-08-09 11:25:19,Node_2,AI Inference,58.5393838537503,39.06427909065108,Moderate,20 Mbps,60%,360,71.28547911768312,286.94795014327025,2.96,12,8
2023-08-09 17:53:22,Node_2,Web Server,38.20001034996329,41.50851682199386,Moderate,100 Mbps,70%,1729,70.17310833306689,345.54173761301365,2.34,12,2
2023-08-09 12:50:45,Node_2,AI Inference,81.70853138728235,49.1855619559868,High,150 Mbps,90%,740,57.80068211649197,182.75956201697176,2.65,12,4
2023-08-09 15:45:21,Node_2,AI Inference,43.0915290412696,88.30947423047446,Low,200 Mbps,60%,1169,61.95260116125191,219.21987757838608,2.84,20,10
2023-08-09 13:32:03,Node_2,AI Inference,47.77949897383518,65.08922727555026,Moderate,150 Mbps,80%,1750,68.88368142134092,328.2014293236681,2.3,8,6
2023-08-09 14:08:00,Node_2,Database,36.51523714851362,65.73828537718262,Low,150 Mbps,70%,989,71.84795563272257,344.021412082664,2.61,6,6
2023-08-09 16:11:38,Node_2,Analytics,21.09239444997168,70.79968593389839,High,50 Mbps,90%,623,52.63735058442809,243.8536581300288,2.61,20,2
2023-08-09 13:12:14,Node_2,Web Server,54.57003371262188,65.50286717124068,Moderate,150 Mbps,60%,265,51.1901196555276,299.4119544839258,2.59,20,8
2023-08-09 10:57:31,Node_2,AI Inference,16.8347095426354,79.49904543505146,High,200 Mbps,60%,1739,71.68841052311924,204.9049485251484,3.45,12,6
2023-08-09 12:39:04,Node_2,File Server,19.198394610602605,40.79423539382676,High,100 Mbps,40%,1305,70.83667184325833,205.62530023243872,2.68,8,10
2023-08-09 08:22:12,Node_2,Analytics,51.82430511039297,34.85594111308429,Low,20 Mbps,40%,284,69.95943791648192,244.4771074391836,2.3,12,10
2023-08-09 16:39:05,Node_2,File Server,32.32313595798998,33.62961613347851,Low,20 Mbps,70%,294,55.70488016689286,238.18572312824097,3.2,8,4
2023-08-09 13:13:51,Node_2,Web Server,22.00808946909686,69.07551164482257,Moderate,150 Mbps,90%,877,54.225216889171406,205.75577106146451,3.22,16,10
2023-08-09 16:51:07,Node_2,File Server,57.72763357482141,46.49985128848412,Low,150 Mbps,40%,244,50.91647569494033,209.03986597957095,3.05,6,8
2023-08-09 14:36:51,Node_2,Analytics,67.70215536062389,78.26116549839203,High,50 Mbps,40%,1917,76.09563606785771,285.00612591543734,2.57,16,6
2023-08-09 13:57:37,Node_2,Database,80.91638202979529,66.40317693074756,Low,20 Mbps,80%,1139,42.1544155737144,242.8097754413131,3.22,8,6
2023-08-09 10:57:31,Node_2,AI Inference,64.77576229197965,36.62921636172364,Moderate,20 Mbps,60%,1189,67.65887066225228,233.6504179751962,2.81,12,10
2023-08-09 17:23:09,Node_2,Web Server,18.625564468342155,72.41004807446475,High,20 Mbps,60%,1688,40.03859557729682,281.5862790499856,2.9,12,6
2023-08-09 14:44:43,Node_2,Web Server,46.06128332745699,74.6937633901158,High,20 Mbps,80%,216,54.56283400093609,166.8468295881786,3.21,16,6
2023-08-09 16:58:05,Node_2,AI Inference,87.17042563388137,32.44560067835397,Low,20 Mbps,70%,836,44.59619753951416,303.7960494225879,3.45,20,2
2023-08-09 09:15:49,Node_2,File Server,11.599789984658075,43.14585053167105,High,150 Mbps,80%,1146,78.03899131816092,201.202701771304,3.3,6,4
2023-08-09 09:29:37,Node_2,Database,28.04492280187869,60.31920267239024,Moderate,20 Mbps,60%,1254,64.27155065241485,348.44634708587114,2.73,12,6
2023-08-09 11:46:24,Node_2,File Server,42.0009236322419,80.45468266875287,High,150 Mbps,80%,1540,59.06901464998482,277.98169669021223,3.02,20,6
2023-08-09 08:03:09,Node_2,AI Inference,56.12753594926636,44.799813144684464,High,20 Mbps,90%,222,75.89562422340035,291.3585399255164,2.39,16,10
2023-08-09 13:04:02,Node_2,Web Server,36.84176617997071,73.03523104787277,Low,20 Mbps,70%,484,43.556194523794495,251.55017104111155,2.97,12,6
2023-08-09 14:07:07,Node_2,AI Inference,14.776509713258523,33.679156448263456,Moderate,200 Mbps,80%,669,60.7633795279417,189.3266166968844,2.11,12,10
2023-08-09 17:28:52,Node_2,Analytics,48.06651279724914,38.36766360724763,Low,150 Mbps,90%,1878,54.69406765276623,232.2570723711437,3.34,8,2
2023-08-09 09:35:07,Node_2,AI Inference,43.54403949700463,45.66679595539205,High,200 Mbps,90%,381,66.72981960229436,159.54894931093483,3.11,6,10
2023-08-09 10:12:09,Node_2,Web Server,70.7518627850044,48.63385949199895,Low,100 Mbps,40%,304,74.92051442503532,279.7256402898317,3.17,20,10
2023-08-09 08:50:11,Node_2,File Server,72.66157384138778,42.350075625480095,Low,50 Mbps,70%,1813,73.41593213795397,245.35176445100308,2.33,8,10
2023-08-09 08:44:28,Node_2,AI Inference,46.498554033641895,61.965525921891775,Moderate,200 Mbps,70%,1901,79.20755999567945,284.47938825910114,2.11,20,8
2023-08-09 11:56:09,Node_2,File Server,58.47848108088982,74.79404805647916,Moderate,100 Mbps,40%,336,40.992550910855314,248.55505544228225,2.09,16,4
2023-08-09 17:11:22,Node_2,AI Inference,54.77156855659207,45.08118244685566,Low,20 Mbps,70%,686,40.07792093403954,163.61517264619022,2.07,16,8
2023-08-09 10:42:20,Node_2,Web Server,54.159045187206615,81.92786876150285,High,150 Mbps,90%,396,48.63705221045173,212.30509113405972,3.34,12,8
2023-08-09 12:44:17,Node_2,Web Server,77.30320300784372,33.912297400525894,High,150 Mbps,60%,1839,45.4482430531528,335.80796823984497,3.05,20,2
2023-08-09 17:40:24,Node_2,File Server,49.04543658548204,53.80121814732556,Low,150 Mbps,80%,1761,60.87075875325334,334.2103771336158,2.01,12,2
2023-08-09 08:16:52,Node_2,File Server,39.03612916990882,46.063555762065775,Low,150 Mbps,40%,854,63.998770192414135,216.48268613071176,2.4,6,4
2023-08-09 17:04:01,Node_2,Database,38.64611990701636,51.06375711269091,Low,100 Mbps,70%,1156,70.95908342194252,302.29670405142497,2.79,12,8
2023-08-09 15:18:50,Node_2,Web Server,75.74643078937032,83.64543582382723,Low,20 Mbps,40%,1510,65.71953787721517,303.8381605759096,2.09,16,6
2023-08-09 11:44:41,Node_2,Database,76.9281220836194,69.68470503155011,High,100 Mbps,80%,867,52.27890918040024,205.6564478674547,2.72,20,8
2023-08-09 10:18:48,Node_2,File Server,38.76021885428198,75.16964554822769,Low,200 Mbps,80%,941,70.51521245081305,190.3686020921507,2.64,20,2
2023-08-09 13:46:42,Node_2,Database,28.808957551812835,65.95816981706986,High,200 Mbps,40%,1134,58.747418391981086,267.89136188114486,2.62,6,10
2023-08-09 15:48:24,Node_2,Analytics,35.3385466443222,64.7937371482123,High,100 Mbps,60%,1459,45.45536631826791,242.82080363932877,2.52,8,8
2023-08-09 09:02:31,Node_2,Analytics,64.48442080355883,60.47216243040759,Low,100 Mbps,90%,1522,42.11375921536466,306.6304566211909,3.3,6,10
2023-08-09 11:48:03,Node_2,Web Server,21.35345747374459,39.2697551157815,High,200 Mbps,60%,993,47.70230099933756,236.09254818005448,3.04,8,10
2023-08-09 10:33:13,Node_2,AI Inference,46.84878399604401,42.23762412028126,High,100 Mbps,60%,1364,47.39808313126021,257.8707592713324,3.08,12,8
2023-08-09 08:06:45,Node_2,Database,54.35077817854201,50.2632160705063,Moderate,20 Mbps,80%,1884,76.2429816722217,331.1841862234274,2.24,16,2
2023-08-09 11:17:11,Node_2,AI Inference,28.852596165817577,45.7255248491614,Low,50 Mbps,80%,217,41.51258174974944,279.5199533385591,2.25,6,6
2023-08-09 09:01:10,Node_2,AI Inference,44.91989783899194,47.085953966091154,Low,20 Mbps,70%,236,68.76840514446724,192.24355552082767,2.42,20,8
2023-08-09 14:45:53,Node_2,AI Inference,51.76542384136979,66.62376799221997,Moderate,200 Mbps,40%,1864,76.56523187891722,163.2363795207484,2.86,12,10
2023-08-09 12:39:04,Node_2,File Server,49.5173278253468,34.192389311467544,High,200 Mbps,60%,556,68.05602196674953,209.709462529441,3.36,8,4
2023-08-09 11:51:47,Node_2,File Server,56.85115283034583,68.05890956213351,Low,20 Mbps,80%,1390,59.14250974227723,325.55418123726434,2.92,16,10
2023-08-09 10:58:36,Node_2,File Server,14.727389577804102,34.16384705449807,High,200 Mbps,60%,385,64.13251143522821,261.8565061185016,2.34,8,4
2023-08-09 09:30:20,Node_2,File Server,49.08423005541201,38.62123156529805,Moderate,50 Mbps,40%,1369,64.76469795048467,208.6000655914418,3.13,8,10
2023-08-09 17:06:39,Node_2,File Server,67.40731579039264,71.2440104402887,High,100 Mbps,80%,1842,68.18722401693086,243.35506073800747,2.98,12,2
2023-08-09 08:06:11,Node_2,Database,55.82114796931228,83.95441782291373,Moderate,200 Mbps,40%,1989,67.62964312959045,205.51282373648615,2.2,12,2
2023-08-09 17:48:32,Node_2,File Server,20.8946225788958,40.41664452977393,Low,100 Mbps,40%,1516,52.26154806537107,287.7438347630283,3.14,8,2
2023-08-09 16:42:02,Node_2,Web Server,21.01878070232134,73.38709378691621,Low,50 Mbps,60%,1657,72.4706829959095,178.41008216436478,3.13,20,4
2023-08-09 15:23:14,Node_2,AI Inference,38.255307759053714,80.17296934296158,Moderate,20 Mbps,70%,1559,77.3196888029925,298.89746230722363,2.34,20,6
2023-08-09 16:09:59,Node_2,Database,85.91267140278762,70.02963145427496,High,200 Mbps,70%,458,59.64964551507671,279.3789840979921,2.66,8,10
2023-08-09 12:25:24,Node_2,File Server,60.56722995498493,53.130815042696426,Moderate,100 Mbps,60%,574,69.12889107203003,335.2461234163386,2.23,16,4
2023-08-09 08:19:39,Node_2,File Server,66.75159445244208,34.33152379220103,Low,100 Mbps,60%,889,69.65387936668529,201.8938016386945,2.08,16,8
2023-08-09 09:28:25,Node_2,AI Inference,59.52725943158653,59.12131349613502,Low,20 Mbps,90%,980,44.86802030886907,301.2527776013136,2.73,16,2
2023-08-09 14:08:00,Node_2,Analytics,87.03530939144099,47.60108298016225,High,20 Mbps,80%,1292,77.52550220681746,331.6014140627248,3.13,20,10
2023-08-09 17:53:13,Node_2,Analytics,60.46023001021176,44.72513543476381,High,150 Mbps,80%,1607,70.62526056759634,210.76770557678776,3.41,8,6
2023-08-09 17:50:16,Node_2,AI Inference,56.71220464132308,76.00351261550435,High,50 Mbps,40%,1828,47.47831083451623,216.1081249006989,2.62,12,4
2023-08-09 15:45:51,Node_2,Database,88.04554301189427,59.8048067577711,Moderate,100 Mbps,80%,329,57.070296381768166,216.60764419561167,2.69,6,4
2023-08-09 10:08:17,Node_2,Database,71.75007748310418,54.24366337946171,High,100 Mbps,60%,1347,49.8257342858704,223.27967109692173,2.47,16,10
2023-08-09 17:19:21,Node_2,File Server,69.74269899288173,71.16733282034313,Moderate,20 Mbps,70%,1468,66.57630913591797,268.97494713938875,3.43,12,2
2023-08-09 11:44:41,Node_2,Web Server,44.45847103415287,43.41405222020182,Moderate,150 Mbps,40%,822,67.40997960261338,306.2186150836154,3.13,12,2
2023-08-09 08:59:43,Node_2,AI Inference,82.44112540181439,88.55781109019793,Moderate,100 Mbps,70%,779,56.02425059604596,267.4518612192381,2.07,6,6
2023-08-09 13:17:17,Node_2,Analytics,18.4099799131116,49.4511993235671,High,150 Mbps,70%,756,62.80791823203885,189.69750327822547,3.14,8,10
2023-08-09 15:16:34,Node_2,Web Server,15.714328265679818,47.93334825708496,High,100 Mbps,80%,303,68.3482380634388,215.66240688124168,3.46,6,6
2023-08-09 17:32:05,Node_2,Web Server,43.73683504283968,48.01179804266239,Low,150 Mbps,90%,1630,71.13619495441614,219.68046102072395,2.6,12,4
2023-08-09 17:49:24,Node_2,File Server,78.65175785022112,33.81353420016655,Moderate,150 Mbps,90%,1105,48.18190114662176,218.80060936326288,3.12,16,8
2023-08-09 16:51:07,Node_2,Database,15.724695950806478,81.3323082794514,High,200 Mbps,90%,1313,52.83888225167556,255.75620853495343,2.3,12,6
2023-08-09 08:22:35,Node_2,Database,84.51986108302145,31.2743536355039,Moderate,20 Mbps,90%,1272,52.3449976988193,173.05258985224486,3.42,20,6
2023-08-09 11:50:26,Node_2,Web Server,65.4971395647755,66.1155224730239,Moderate,200 Mbps,90%,1366,51.01797773158957,298.6006465310969,3.14,16,10
2023-08-09 13:12:14,Node_2,File Server,22.337083311792227,56.57827666275121,Low,150 Mbps,40%,332,60.42634960260239,302.20734043417144,2.52,6,8
2023-08-09 11:06:00,Node_2,File Server,59.420766969507966,34.02851874482557,Low,50 Mbps,80%,1436,68.68708493681918,247.65420738658665,2.41,16,8
2023-08-09 09:36:36,Node_2,Database,47.4290265858176,78.69940085485935,Low,200 Mbps,70%,1372,64.90492213984405,267.4403230480051,3.24,8,6
2023-08-09 15:08:26,Node_2,Analytics,49.93586886475416,52.49205180631436,High,100 Mbps,80%,462,48.15280810596614,273.2207237175963,2.49,16,10
2023-08-09 14:37:35,Node_2,Web Server,58.899370531316194,49.957622715659554,Moderate,100 Mbps,40%,615,59.73627611938143,175.6937043440227,2.55,8,4
2023-08-09 08:14:57,Node_2,Database,81.14236172730256,48.65223741155391,Low,200 Mbps,80%,572,56.39843784655872,266.11843684520534,2.01,8,2
2023-08-09 09:57:40,Node_2,File Server,38.52969987868977,79.9929924167252,Moderate,50 Mbps,70%,673,69.56964601276721,258.3683137459996,3.37,8,4
2023-08-09 08:37:57,Node_2,Web Server,10.647920393241774,31.73595516563,Moderate,100 Mbps,90%,411,56.15482846467096,153.7897185868622,3.47,6,4
2023-08-09 16:08:38,Node_2,Analytics,88.92405658318224,51.81389639236495,Low,50 Mbps,70%,1964,63.54547531454942,292.6204293088261,2.65,20,2
2023-08-09 13:28:29,Node_2,File Server,42.41746927234672,72.00848769933125,Moderate,150 Mbps,60%,231,67.68640414398502,171.41559316333235,2.77,20,2
2023-08-09 14:29:38,Node_2,Analytics,23.38260282871688,31.21062688911545,High,150 Mbps,90%,1745,69.4975977496222,237.64291279771027,3.09,12,2
2023-08-09 09:13:51,Node_2,File Server,81.38290124302802,34.0773752647007,Low,100 Mbps,70%,475,69.52069292691085,174.86216175435763,2.17,12,6
2023-08-09 14:19:24,Node_2,Web Server,71.42923622224542,85.55551613885444,Moderate,20 Mbps,90%,1324,47.062970268943936,285.28978348336443,2.0,8,10
2023-08-09 10:37:53,Node_2,File Server,78.22451839011653,69.65497498939436,Low,150 Mbps,40%,1741,55.86846718170985,161.6807320410683,2.1,8,2
2023-08-09 12:00:26,Node_2,AI Inference,85.90882907276516,43.6786979338676,Low,20 Mbps,80%,515,69.16520087134472,342.5888555188669,2.13,16,4
2023-08-09 14:41:16,Node_2,AI Inference,48.79043584081398,43.82513687195303,Moderate,100 Mbps,60%,834,78.0855044373923,305.5266143174665,2.84,6,10
2023-08-09 10:18:16,Node_2,Database,27.84604391641348,51.4042736192322,High,100 Mbps,40%,542,66.54376166601446,170.90825076338197,2.91,20,8
2023-08-09 10:09:44,Node_2,File Server,41.78015465876289,59.69160994734186,High,20 Mbps,80%,229,78.73916998186944,293.0643416360891,2.94,12,10
2023-08-09 08:14:57,Node_2,File Server,66.92642690433969,39.14951395572132,Moderate,100 Mbps,80%,1432,43.17756626992815,294.3382834372765,3.09,20,6
2023-08-09 16:22:56,Node_2,Database,60.89950247627258,63.86578446249775,Low,100 Mbps,40%,1561,46.40283920120999,261.5030051206838,3.38,20,6
2023-08-09 15:28:33,Node_2,File Server,89.64777918046822,74.80840634309575,Low,200 Mbps,90%,866,63.17830094192345,322.3687744050137,2.66,6,6
2023-08-09 16:13:04,Node_2,File Server,11.107513180629187,89.13580723246437,High,50 Mbps,60%,652,54.9294448054429,313.2135485650778,3.22,16,2
2023-08-09 11:14:10,Node_2,Database,59.249344854431854,46.2475644937324,High,50 Mbps,80%,418,47.79821174117866,220.41327860493573,2.72,20,10
2023-08-09 14:45:13,Node_2,AI Inference,61.36486249336781,42.5657703077264,High,200 Mbps,60%,357,55.69277428057935,190.9318459300424,3.09,8,2
2023-08-09 16:53:16,Node_2,File Server,51.486832444366655,82.78588024394132,Low,50 Mbps,90%,1302,45.91625540579496,339.1000353158615,3.48,6,4
2023-08-09 13:46:09,Node_2,File Server,49.54098833979448,83.97581999626934,Moderate,50 Mbps,90%,1663,50.45343348341128,252.9208807977984,3.04,16,2
2023-08-09 09:07:18,Node_2,Database,43.31191926366287,76.74633226459697,Moderate,200 Mbps,40%,1076,79.22405822066723,322.7764462723748,3.16,6,4
2023-08-09 14:36:26,Node_2,Analytics,22.022301135501003,58.8754717159606,High,20 Mbps,80%,298,41.20256852118173,215.5314634844495,2.99,6,8
2023-08-09 14:07:37,Node_2,File Server,27.40740426120608,30.938190436267504,Low,150 Mbps,90%,893,56.70286684432845,218.3611160750396,2.34,6,10
2023-08-09 16:02:02,Node_2,AI Inference,61.955895165235134,53.83611581479076,Moderate,150 Mbps,90%,1903,42.73671057880401,274.45702112272244,2.57,16,6
2023-08-09 09:28:49,Node_2,Analytics,21.930392415370363,33.543418014266834,High,150 Mbps,70%,1735,74.32562433965471,327.1645960394597,3.19,6,10
2023-08-09 13:20:35,Node_2,File Server,70.84692341228694,44.57277725342237,Low,100 Mbps,70%,1979,71.16831901012537,230.89727332899787,2.24,20,2
2023-08-09 12:12:12,Node_2,Web Server,55.677945592102745,31.843903690278182,High,200 Mbps,70%,564,50.67204465569672,227.72337585827927,2.96,12,8
2023-08-09 10:03:02,Node_2,File Server,54.53987350201932,84.83610746961452,Low,50 Mbps,40%,1492,43.13825033495966,220.12296517097508,2.6,20,10
2023-08-09 15:22:14,Node_2,AI Inference,71.72745032461184,38.8698099908808,Low,200 Mbps,80%,1135,63.3451540887885,312.5132912105424,2.22,6,6
2023-08-09 16:48:16,Node_2,Analytics,39.93901968252796,60.90786394617453,High,150 Mbps,60%,268,72.82842712260886,206.1112100847106,2.88,12,4
